label,text
0,"dafür muß erstmal gewährleistet werden, dass die jeweiligen Staaten ihre zurückgeschickten Bürger wieder zurücknehmen"
1,Arbeitslager nach RUSSLAND oder wie in ihrer Heimat Hände ab
0,Zumindest gab's diese Politikversager nicht.
0,wenn kein Polizist schießen will ist er auch kein richtiger Polizist
0,"""Das """"bald"""" bei uns ist etwas für Blinde. Es ist schon lange so"""
0,7 leute klauen 400 fahrräder?
0,hat den frau merkel auch eingeladen ??
0,"die südländer sind alles kinder , daher milderne umstände, die südis wissen wann die trännendüse aktiviert werden muss."
0,Es ist Schön mal zurück zu schauen!!!
0,Wenn es nur 13% wären müssten sie keine Angst haben. Wahrscheinlich steht das Ergebnis schon fest.  Würde mich nicht wundern.
0,Kein Problem..wir könnten doch für umsonst ackern gehen und noch spenden..Haben wir nicht genug Probleme im noch eigenen Land
0,Und bis ihr das wieder umsetzt vergehen nochmal 10 Jahre.
1,Wer lesen kann ist klar im Vorteil. Aber immer wieder geil wie Ihr euch selber an Bein Pisst ?
0,Das ist nur lächerlich und typisch Deutsche Weichspüler Politik.
0,Ich kann nur staunen ! Armes Vaterland.
0,aus mit friede freud und eierkuchen   tolle aussichten
1,ihr scheiss nazis
0,wohin werden die Ausgewiesen.????? Die Heimatländer nehmen die ja gar nicht mehr zurück.....
0,Sie ist schon lange eine Gefahr für Deutschland  und wird es nicht erst ! Sie muss so schnell wie möglich abgewählt werden und sich in Ärztliche Behandlung geben oder lieber das Land verlassen  (dann ist das nicht mehr mein Land ) denn so etwas brauchen wir nicht  !
0,"WO RECHT ZU UNRECHT WIRD, WIRD WIDERSTAND ZUR PFLICHT!"
0,Ich hab nie Nachhilfe bekommen hab mich selber angespornt du musst der beste sein
0,"Facharbeiter, ganz klar !!!"
0,Undenkbar in der heutigen Zeit
0,Tja Zensur der Gruenen Nazis
0,"""Seit dem """"an die Wand stellen und erschiessen"""" sind in Deutschland nun etwa 60 Jahre her."""
0,"tja...man konnt gestern wieder die FATIMA Roth im ZDF bewundern wie sie wieder alle leute zu NAZIS macht die nicht in der flüchtlingsfrage mit ihr einer meinung sind....die dame von der AFD hat es auf den punkt gebracht....wir haben hier in deutschland gesetze die für das ASYL zuständig sind.....da soll nun geprüft werden ob jemand politisch verfolgt wird, oder einer minderheit in seiner heimat angehört die verfolgt wird....usw....da tauchen für mich nun fragen auf :.......wer prüft denn eigentlich den wahrheitsgehalt der menschen die hier her kommen ????? der kleine scheiss beamte ?? der froh ist wenn 16.00 uhr ist ????nächte frage wäre......wozu gibt es denn über haupt die gesetze wenn sie dann nicht mal durchgesetzt werden ??????? hier in deutschlan leben offiziell  ca. 65000 menschen deren asylantrag abgelehnt wurde.....was bitte machen die dann noch hier ???????????"
0,Ich sage nur Maas
1,"Diese drecks Bild,wieso steht das nicht auf der 1 Seite-Mauelkorb von Merkel-Leute kauft keine Bild mehr,die veraschen uns so und so nur.Afrikaner...Nigger-schlagt ihn die Köpfe ab,widerliches Pack.Das arme Mädchen...ihr leben ist zerstört.Danke Ossi Merkel geht auch auf dein Konto.Was lassen wir uns noch gefallen,dieses scheiß Asylanten Pack,es mus raus aus Deutschland"
1,"Ihr seids empfindlich . . Is beste wos uns passieren kann is , das Sie die Herrschaften selbst Niederfeiln . Und Ihr grünen . Euch wollte ich Danken . Euch Hurenkinder können wir den ganzen Scheiß verdanken."
0,Die Zahnärzte sollen die Rechnungen an das Bundeskanzleramt schicken IM Erika Zahlt das doch gerne für IHRE Gäste
0,und was Soll Das jetzt? Klar Sind viele wendehälse unterwegs. Allen vor ran unsere politiker. aber wollen wir Sie brandmarken Oder eine gemeinsamme lösung ?
0,"ach ist doch nur ein Einzelfall,aber warum nicht Lebenslänglich ?"
0,"Die wird nicht nur , die ist eine Gefahr für Deutschland"
0,deutschland den deutschen ganz einfach !!!!
0,"Ganz genau so schauts aus,super geschrieben (y)"
0,"leute, ihr seht das ganz falsch,  da hier nur ärzte und facharbeiter und studierte hier her flüchten, behandeln die sich gegenseitig umsonst ;-)  das materieal das da zu verwendet wird können doch diese fachkräfte selber abbauen ;-)"
0,Und jahrelang war kein Geld für nix da.... Rentner am Existenzminimum etc aber da steckt man Milliarden rein
0,"Flassis, geil, das neue Wort 2016......"
0,"Die totale Verarschung, wer lässt sich bei unseren Gesetzen Ausweisen ?"
0,Hoffentlich zerstören sie auch das ganze Hotel und schmeißen ihren ganzen Müll in den Hotelpark wie sie es in unserem Haus machen. Warum Quartieren wir sie nicht ins Schloß  Belveau das ist noch teurer!!
0,"Was soll der Aufschrei? In wenigen Monaten sind sämtliche europäischen Länder rechtsregiert. Jedes Land ist eingezäunt und die Grenzen werden bewacht. Geht ja gar net anders, wenn im Frühling Hunderttausende vor unseren Toren stehen. Hoffentlich sind die dann noch zu stoppen, mit unseren paar Polizisten..."
0,"Was soll denn diese Schätzung.Lachhaft.Dieses kleine Sümmchen soll uns doch nur beruhigen.Es ist doch nicht einmal abzuschätzen,wie viele noch kommen.Da sind auch noch die Nebenkosten für:Polizeieinsätze,Diebstähle,Vandalismus u.s.w. Kommt alles mit auf die Rechnung.50 Milliarden,wo von träumen die Nachts?"
0,Und jetzt? Sind noch genug da
0,Die AfD geht gar nicht!
0,Ich kann es nicht fassen. Ich glaube jetzt nichts mehr.  Auch ich hatte Mitleid aber nun fällt man vom glauben ab. Gutmenschen wo bleibt eure Entschuldigung? ??? Nur noch luegen über luegen.
0,"Staatlich gesteuert. Garantiert.aber wer zuletzt lacht ,lacht am längsten. ...sauerei"
0,"Warum ist es denn nötig, dass die Deutschen auf die Straße gehen oder Bürgerwehren bilden??? Doch nur weil sich die Gäste nicht an Recht und Ordnung halten... würden sie sich eingliedern, dann wäre ja alles okay aber dies ist nicht der Fall..."
0,"Wo genau schieben die denn diejenigen ab die ihre Ausweise weggeschmissen haben, oder wo der Herkunftsstaat sagt: nö, den wollen wir nichtmehr.  Erst reinholen, das kostet viel Geld, und dann wieder nach Hause fliegen, kostet nochmal viel geld.  Super...."
0,Das finde ich zum kotzen ! ?Jetzt hetzt ihr schon die Kleinen auf ? Ziehen wir uns doch die nächste Nazigeneration auf !
0,Hoffentlich kommt das durch!!! Und hoffentlich machen es die nächsten besser!!!!
0,"Einen Entwurf haben die schon, wird dann wohl 2 Jahre dauern bis das Gesetz in Kraft tritt, bis dahin weiter wie gehabt - in den Unterang und Bürgerkrieg !"
0,"Und wieso sind die noch in Deutschland,sofort abschiebung,samt Familie.Und kriegen noch Geld von Deutschland,damit sie hier klauen können,widerliches Deutschland,tut entlich was..."
1,"Na unsere Glücksritter müssen kräftig zubeißen können, wenn die mal wieder eine Frau vergewaltigen. https://www.ndr.de/nachrichten/schleswig-holstein/Polizisten-bewahren-18-Jaehrige-vor-Vergewaltigung,badoldesloe156.html"
0,Ich bin Tierschützer! Aber dieses Gesochs muss raus
0,Und die Roth ist für noch mehr Flüchtlinge lief gerade im TV alle bei Roth einziehen das ist doch eine Lösung
0,"Wie jeder mittlerweile weiß ist das was unser Land möchte ,die schönste Nebensache der Welt. Erst mal müssen die Steuergelder ganz verbraten werden.Die Menschen hier sind alle Unsichtbar für die Politik geworden.Es zählen nur noch Migranten,Asylanten, das die meisten dieses Land nur als Sozialschmarotzer besuchen und bedingungslos unsere Steuergelder verbraten ,läßt die Regierung einfach kalt.Wir dürfen dann ja wieder buckeln um es auszugleichen .Mal schön ran an die Arbeit ihr Deutschen ,M ist noch nicht durch mit dem Plan die halbe Welt mit unseren Steuern zu finanzieren,aber wo bleiben wir wenn Milliarden die wir erarbeitet haben verplempert werden. Hallo Deutschland Arme hoch und weiter buckeln damit M Außenpolitisch glänzen kann."
0,die haben bestimmt als 'willkommensgeschenk' gleich einen jahreswagen ihrer wahl gekriegt......
0,"Ich gedacht-DIESE THEMEN-schon längst erledigt,ODER ???????"
0,Albaner oder tschetsche die sau Haben wir ja genug davon
0,https://jungefreiheit.de/debatte/kommentar/2016/wenn-fluechtlinge-gleicher-sind/
0,"Petry statt Merkel, schlechter kanns nicht werden."
0,"""Kein einziges Blatt oder Sender berichtet in gleicher Weise über den -fast erschossenenen-Plakatekleber. Und das war kein fake! Traurig, was aus den deutschen Medien geworden ist. """"Vertrauensverlust"""" allein, kann den Zustand gar nicht beschreiben. """"Verachtung"""" wäre das richtige Wort. Pfui, schämt euch! Ihr """"freien Journalisten""""."""
0,Das ist der Hammer ! Wie doof ist Deutschland eigendlich ?
0,Ist doch alles nur PR gegen die AfD...
0,cf89c612552cdef4 :D sie bauen nun deine Sprinter :P
0,nicht mehr wie recht.
0,Wer oder was unbequem wird oder die Wahrheit sagt wird ausgeschaltet;gesperrt oder gelöscht.Soviel zum Thema Meinungsfreiheit.
0,Uie !!!! Ich sehe zwei Kinder und eine Frau !!!!! Ist ja unglaublich.....!!!
0,Ich könnte nicht so viel Fressen wie ich kotzen könnte.... ?
0,Schießbefehle gibt es auch gegen die eigene Bevölkerung und unsere Grenzen zu schützen steht  im Gesetz .Was ist darann falsch? Die nehmen es wie sie es brauchen........
0,Am besten eine andere seite aufmachen und hier posten....
0,Geschichte wiederholt sich! Klingt komisch ist aber so. ??
0,Zensur im Stil der DDR... Merkel kennt das ja von früher IM Erika
0,Wird???  Ist!!!!
0,wird ?? ist schon !!!!
0,genau das haben wir noch vor uns !!!
0,zumal die meisten sowieso marokkaner sind
0,was ist eigentlich mit dem Gleichstellungsprinzip?
0,Ab damit in der Heimat wieder die Merkel gleich mit zum kotzen
0,Selbst für Umzüge rufen die ein Taxi und verlangten vom Taxifahrer das der ihr Zeug hoch zur Whg trägt. Den geht es hier bei uns einfach zu gut.
0,Supa gail !
0,In den guten Zeiten würde ich mir mein  weisses Kaputzenoutfit anziehen.Eim Lichtlein brennt....
0,"Nach deutschen gesetzt soweit ich weis hat eine Straftat keine Auswirkungen auf dein Asyl verfahren , außer es kommt zu einer Strafe von 5 Jahren oder höher ! Nach 5 Jahren in Land bekommst du Automatik die Staatsangehörigkeit ! Also macht euch keine Sorgen sind eure Nachbar entweder in 5 Jahren oder morgen !"
0,Das ist Propaganda für ungebildete... aber von den Kommentaren ist schon abzulesen das es schief geht und die meisten Ahnung von Geschichte haben
0,Tja dann doch mal herzlich willkommen im CHRISTLICHEN LAND bei den bescheuerten GUTMENSCHEN!!!
0,"Ihr großen Idioten...ES GIBT KEINE DEUTSCHE SOLDATEN IN SYRIEN! Und wo steht es fest, dass Flüchtlinge aus Syrien Frauen begrapschen? Man hat vor allem von Nordafrikaner geredet und Syrien, wenn ihr das nicht wisst, befindet sich nicht in Nordafrika....IHR seid Verbrecher, mit eurer Hetze, Hass und Ignoranz....ja, eure Ignoranz ist verbrecherisch."
0,"""Na, wann kommt der Kommentar,"""" Deutsche machen das auch"""" ?! Fehlt noch. :("""
0,na und ? das bezahllt ja nicht Deutschland sondern der DEUTSCHE BÜRGER DER HART FÜR SEIN GELD ARBEITEN MUSS !!!!
0,Diese scheiße geht echt zu weit bildet ihr eine Miliz so werde ich ebenfalls eine bilden punkt
0,"Schandalig, hier in Nederland gaat het ook zo,zwervers hebben geen recht op bed,bad en brood maar die gasten wel. En onze ouderen die onze economie en welvaart hebben opgebouwd worden als oud vuil aan de kant gezet is geen geld voor. We moeten in actie komen anders is het te laat. Er zijn miljoenen Nederlanders en Duitsers die er niet mee eens zijn,samen staan we sterk!"
0,"na dann passt doch alles, ihr habt alles richtig gemacht ihr politiker  ihr bahnhofsklatscher und teddybär werfer"
0,Scheiß doch auf Mercedes!!!!!!!!!!!
0,"Ist interessant, dass Muslime dazu aufrufen, dass Minderheiten geschützt werden müssen. Was passiert mit den Jesiden? Schützen die Muslime die Jesiden? Nein. Sie verfolgen Sie. Liebe Muslime lernt ihr erstmal Minderheiten anzuerkennen. Ihr ruft zu massenhaftem Mord auf. Lernt ihr erst einmal  andere Menschen menschlich zu behandeln und fangt an Frauen gleichwertig und gleichberechtigt zu behandeln. Und wer in Deutschland zu Gast ist und sich an unsere Regeln, unsere Kultur und Rechtsnormen hält, braucht keine Angst zu haben."
0,Ganz schnell weg
0,Nur pack macht sowas!
0,Raus damit
1,"früher wurden denen die Hände abgehackt,das waren noch Zeiten,jetzt werden diese gestreichelt"
0,Setzt diese Frau endlich ab. Wir sind das Volk.
0,"Klar und wenn wir was haben, zahlen wa scheiß viel geld"
0,Wer sich die Pressekonferenz angehört hat wüsstet ihr das sie das so nicht gesagt hat !!!
0,"Für mich ist diese Meinungsdiktatur und Gesinnungsterror der hier herrscht, schlimmer wie der in der DDR! Die Themen sind nur andere."
0,Zionisten allüberall...
0,Sie wird nicht zu einer Gefahr für unsre Heimat - sie ist das schon längst. Wer einen solchen Fehler macht wie sie in der Zuwanderungspolitik - und das mehr oder weniger im Alleingang mit extrem sturer Geisteshaltung - der muss sofort ersetzt werden. In jeder leitenden Position müssen die Manager gehen wenn sie sich sowas erlauben. Sie ist aber immer noch im Amt und jeder Tag der verstreicht wird unser Land schwächer und unwohnlicher. Vertrauensfrage Stellen und ehrlich den Mund aufmachen - SOFORT !!!!!
0,"ich habe so viel Verachtung für die großen Medien, nonstop wird vom verlogenen toten Syrer gesprochen - aber niemals öffentlich von den vielen echten vergewaltigten Frauen, ermordeten Frauen - Mordopfern, Schwerverletzten, usw....wem ist bloß mit dieser schamlosen Lügenpresse geholfen, wem? - ich kann es nicht verstehen...vergewaltigte Kinder, jeden Tag sexuelle Übergriffe, aber bloß kein Badeverbot für Vergewaltiger, bloß kein Diskoverbot für Diebe und Räuber, bloß keine Einschränkung - Willkommen in Absurdistan ???"
0,lass die sich  doch die Köpfe  einhaun - ich würde  da  als Polizist zu gucken und dann mit ´nem Besen  durch gehen Prolem gelöst !
0,"Das ist echt nen Witz. Dann sollten die Strafen für sexuelle Belästigung und Vergewaltigung auch hochgesetzt werden. solange es da fast nur Bewährungesstrafen von ein paar Monaten gibt, ist diese Änderung mehr oder minder sinnlos."
0,Zum kotzen!
0,https://youtu.be/EZ1_MthkQis
0,"""Allein dieser Satz   """"Die Gesetzesänderungen wurden nach den Eindrücken der Silvesternacht in Köln auf den Weg gebracht, in der mutmaßlich vorrangig Ausländer Frauen bedrängt und bestohlen haben sollen""""  sagt mir alles,  was ich wissen muss."""
0,Ja und? was gibts da zu maulen?So lautet das Gesetz seit vielen zig jahren!  Warum tragen Sie sonst Knarren und keine Klopümpel! In JEDEM Land!
0,"Die ganze Bereicherung verdanken wir nur christlich verblödeten Vollpfosten. Kardinal Francesco Montenegro, zu dessen sizilianischer Erzdiözese Agrigent die Flüchtlingsinsel Lampedusa zählt, appellierte an die Italiener, sich vor dem Flüchtlingsnotstand nicht zu verschließen. Ganze Bevölkerungen würden sich derzeit in Bewegung setzen, man könne nicht wegschauen."
0,"Hoffe, dass dies ein schlechter Scherz ist!  Unsere alten Menschen werden wegen Personalmangel nicht genügend gepflegt, aber das Geld dürfen sie schön abliefern. Ganz zu Schweigen, von allen, welchen bis Ende Monat nichts mehr bleibt. Und unsere Jüngsten, dürfen dann den Salat ausbaden, falls sie bis dann noch was zu Sagen haben. Die echten Flüchtlinge sitzen wohl immer noch in Syrien fest."
0,Man hat uns unserer Zukunft beraubt.... in Zukunft weniger Spaß.....am besten gar keinen mehr..... wenn es nach Merkel geht??
0,Wir wollen keine Russen hier!
1,Alles ist besser als diese Digitalisierte-Vegane-pädagogischwertvolle-Ischfickdeinemutta-Generation!
0,"So weit ist Deutschland schon runtergekommen.Leute verhaften,deren Meinung ihnen nicht gefällt.Da sind wir nicht mehr weit entfernt von Diktatur! und Polizeistaat gegen das eigne Volk."
0,nen fernseher? hallo der gehört fixiert das einzige was er ansehen darf ist die decke dort kann er die löcher im putz zählen
0,Willkommen in der scheindemokratie
0,raus
0,2880cbec2b70e37c das meinte ich ?
0,Is ja net unüblich dass ma Leute net kennt und net mal weiss wie sie heissen  und sie einfach durchfüttert
0,"so einen Quatsch den eh keiner glaubt von unseren Qualitätsmedien. Das sagt doch alles. Wäre schön, wenn Gauck betroffen gewesen wäre. Wo steckt er denn?"
0,Ich wünsche gutes Gelingen.
